filename,width,height,class,xmin,ymin,xmax,ymax
2569.jpg,160,120,pistol,4,3,155,115
2570.jpg,160,120,pistol,2,2,154,119
2571.jpg,160,120,pistol,4,1,155,117
2572.jpg,160,120,pistol,5,1,154,119
2573.jpg,160,120,pistol,4,4,157,114
2574.jpg,160,120,pistol,6,1,155,119
2575.jpg,160,120,pistol,1,4,158,115
2576.jpg,160,120,pistol,2,1,158,114
2577.jpg,160,120,pistol,5,1,155,116
2578.jpg,160,120,pistol,3,3,158,118
2579.jpg,160,120,pistol,7,1,153,112
2580.jpg,160,120,pistol,3,1,157,114
2581.jpg,160,120,pistol,2,5,157,116
2582.jpg,160,120,pistol,4,3,151,119
2583.jpg,160,120,pistol,1,1,156,115
2584.jpg,160,120,pistol,2,1,156,118
2585.jpg,160,120,pistol,5,1,157,116
2586.jpg,160,120,pistol,4,1,158,118
2587.jpg,160,120,pistol,1,1,158,119
2588.jpg,160,120,pistol,8,1,153,117
2589.jpg,160,120,pistol,21,3,139,108
2590.jpg,160,120,pistol,5,3,155,115
2591.jpg,160,120,pistol,1,5,158,114
2592.jpg,160,120,pistol,2,1,155,113
2593.jpg,160,120,pistol,8,1,154,118
2594.jpg,160,120,pistol,4,1,156,119
2595.jpg,160,120,pistol,4,1,156,120
2596.jpg,160,120,pistol,2,6,155,116
2597.jpg,160,120,pistol,3,1,156,118
2598.jpg,160,120,pistol,2,12,157,107
2599.jpg,160,120,pistol,2,13,157,88
2600.jpg,160,120,pistol,2,1,154,116
2601.jpg,160,120,pistol,1,1,156,116
2602.jpg,160,120,pistol,1,1,157,118
2603.jpg,160,120,pistol,1,2,158,116
2604.jpg,160,120,pistol,4,2,154,118
2605.jpg,160,120,pistol,2,2,157,113
2606.jpg,160,120,pistol,4,2,156,116
2607.jpg,160,120,pistol,3,2,154,116
2608.jpg,160,120,pistol,1,1,157,107
2609.jpg,160,120,pistol,6,3,148,110
2610.jpg,160,120,pistol,5,2,158,112
2611.jpg,160,120,pistol,1,2,152,113
2612.jpg,160,120,pistol,10,4,156,113
2613.jpg,160,120,pistol,3,1,155,116
2614.jpg,160,120,pistol,4,3,156,113
2615.jpg,160,120,pistol,1,4,154,116
2616.jpg,160,120,pistol,1,3,156,115
2617.jpg,160,120,pistol,6,4,155,115
2618.jpg,160,120,pistol,4,1,156,115
2619.jpg,160,120,pistol,1,2,158,116
2620.jpg,160,120,pistol,2,1,157,115
2621.jpg,160,120,pistol,3,1,156,118
2622.jpg,160,120,pistol,8,4,157,117
2623.jpg,160,120,pistol,1,1,156,114
2624.jpg,160,120,pistol,7,1,151,113
2625.jpg,160,120,pistol,1,1,157,115
2626.jpg,160,120,pistol,4,2,154,116
2627.jpg,160,120,pistol,1,1,155,115
2628.jpg,160,120,pistol,5,6,146,114
2629.jpg,160,120,pistol,4,3,157,118
2630.jpg,160,120,pistol,2,2,157,117
2631.jpg,160,120,pistol,5,1,158,115
2632.jpg,160,120,pistol,3,5,142,112
2633.jpg,160,120,pistol,8,5,155,115
2634.jpg,160,120,pistol,16,6,156,116
2635.jpg,160,120,pistol,7,6,152,116
2636.jpg,160,120,pistol,2,1,149,77
2637.jpg,160,120,pistol,2,2,156,117
2638.jpg,160,120,pistol,3,1,155,118
2639.jpg,160,120,pistol,2,1,157,118
2640.jpg,160,120,pistol,2,5,155,119
2641.jpg,160,120,pistol,2,1,155,119
2642.jpg,160,120,pistol,1,1,154,115
2643.jpg,160,120,pistol,1,1,158,119
2644.jpg,160,120,pistol,4,2,157,118
2645.jpg,160,120,pistol,2,4,158,117
2646.jpg,160,120,pistol,7,13,152,94
2647.jpg,160,120,pistol,3,3,153,112
2648.jpg,160,120,pistol,5,1,155,118
2649.jpg,160,120,pistol,3,1,156,119
2650.jpg,160,120,pistol,11,11,148,117
2651.jpg,160,120,pistol,2,3,158,116
2652.jpg,160,120,pistol,2,4,157,119
2653.jpg,160,120,pistol,2,5,155,115
2654.jpg,160,120,pistol,11,7,155,113
2655.jpg,160,120,pistol,2,2,153,116
2656.jpg,160,120,pistol,2,3,158,118
2657.jpg,160,120,pistol,5,3,155,116
2658.jpg,160,120,pistol,4,3,157,116
2659.jpg,160,120,pistol,2,1,157,119
2660.jpg,160,120,pistol,1,1,157,114
2661.jpg,160,120,pistol,1,3,158,119
2662.jpg,160,120,pistol,2,2,157,117
2663.jpg,160,120,pistol,1,1,154,118
2664.jpg,160,120,pistol,3,3,157,116
2665.jpg,160,120,pistol,4,2,157,116
2666.jpg,160,120,pistol,4,3,157,117
2667.jpg,160,120,pistol,4,1,157,117
2668.jpg,160,120,pistol,4,2,154,119
2669.jpg,160,120,pistol,1,2,158,115
2670.jpg,160,120,pistol,2,1,157,116
2671.jpg,160,120,pistol,1,3,158,115
2672.jpg,160,120,pistol,2,1,157,120
2673.jpg,160,120,pistol,3,1,158,115
2674.jpg,160,120,pistol,4,4,156,120
2675.jpg,160,120,pistol,1,1,158,120
2676.jpg,160,120,pistol,2,1,156,119
2677.jpg,160,120,pistol,1,3,157,115
2678.jpg,160,120,pistol,1,1,156,116
2679.jpg,160,120,pistol,1,1,157,119
2680.jpg,160,120,pistol,2,1,156,115
2681.jpg,160,120,pistol,2,3,156,114
2682.jpg,160,120,pistol,1,2,157,118
2683.jpg,160,120,pistol,1,1,157,118
2684.jpg,160,120,pistol,2,1,155,116
2685.jpg,160,120,pistol,2,2,157,116
2686.jpg,160,120,pistol,4,6,152,114
2687.jpg,160,120,pistol,2,3,153,113
2688.jpg,160,120,pistol,4,4,154,113
2689.jpg,160,120,pistol,1,1,154,115
2690.jpg,160,120,pistol,2,3,157,113
2691.jpg,160,120,pistol,2,1,155,116
2692.jpg,160,120,pistol,3,1,157,117
2693.jpg,160,120,pistol,1,2,158,116
2694.jpg,160,120,pistol,6,12,153,103
2695.jpg,160,120,pistol,4,2,154,118
2696.jpg,160,120,pistol,1,1,157,119
2697.jpg,160,120,pistol,2,1,158,118
2698.jpg,160,120,pistol,1,1,155,117
2699.jpg,160,120,pistol,7,7,154,113
2700.jpg,160,120,pistol,2,1,157,116
2701.jpg,160,120,pistol,3,1,157,117
2702.jpg,160,120,pistol,4,2,155,116
2703.jpg,160,120,pistol,1,3,155,118
2704.jpg,160,120,pistol,3,1,160,117
2705.jpg,160,120,pistol,3,1,157,117
2706.jpg,160,120,pistol,1,3,157,114
2707.jpg,160,120,pistol,2,2,157,116
2708.jpg,160,120,pistol,1,1,157,115
2709.jpg,160,120,pistol,2,2,155,115
2710.jpg,160,120,pistol,1,2,156,118
2711.jpg,160,120,pistol,3,3,157,116
2712.jpg,160,120,pistol,1,3,157,115
2713.jpg,160,120,pistol,2,2,155,115
2714.jpg,160,120,pistol,1,1,155,115
2715.jpg,160,120,pistol,2,1,156,117
2716.jpg,160,120,pistol,5,4,152,110
2717.jpg,160,120,pistol,2,2,155,118
2718.jpg,160,120,pistol,2,1,158,115
2719.jpg,160,120,pistol,2,1,157,116
2720.jpg,160,120,pistol,1,2,154,112
2721.jpg,160,120,pistol,2,1,157,115
2722.jpg,160,120,pistol,10,3,154,115
2723.jpg,160,120,pistol,1,1,156,118
2724.jpg,160,120,pistol,4,2,155,113
2725.jpg,160,120,pistol,4,2,158,112
2726.jpg,160,120,pistol,1,2,158,114
2727.jpg,160,120,pistol,2,3,157,115
2728.jpg,160,120,pistol,3,1,158,116
2729.jpg,160,120,pistol,4,1,157,116
2730.jpg,160,120,pistol,4,1,156,116
2731.jpg,160,120,pistol,4,3,157,106
2732.jpg,160,120,pistol,4,5,155,119
2733.jpg,160,120,pistol,4,3,157,115
2734.jpg,160,120,pistol,7,14,156,114
2735.jpg,160,120,pistol,5,3,158,113
2736.jpg,160,120,pistol,4,3,154,114
2737.jpg,160,120,pistol,2,17,158,119
2738.jpg,160,120,pistol,3,23,158,118
2739.jpg,160,120,pistol,4,3,156,119
2740.jpg,160,120,pistol,5,9,152,112
2741.jpg,160,120,pistol,8,7,156,111
2742.jpg,160,120,pistol,4,4,156,115
2743.jpg,160,120,pistol,8,11,151,111
2744.jpg,160,120,pistol,1,3,155,116
2745.jpg,160,120,pistol,1,1,157,120
2746.jpg,160,120,pistol,3,1,156,116
2747.jpg,160,120,pistol,2,3,156,117
2748.jpg,160,120,pistol,3,4,152,115
2749.jpg,160,120,pistol,2,3,157,115
2750.jpg,160,120,pistol,4,1,154,114
2751.jpg,160,120,pistol,4,1,155,112
2752.jpg,160,120,pistol,15,9,141,109
2753.jpg,160,120,pistol,2,1,156,114
2754.jpg,160,120,pistol,9,37,149,103
2755.jpg,160,120,pistol,1,3,158,117
2756.jpg,160,120,pistol,1,1,152,115
2757.jpg,160,120,pistol,2,1,157,117
2758.jpg,160,120,pistol,2,3,159,117
2759.jpg,160,120,pistol,5,3,159,119
2760.jpg,160,120,pistol,4,2,155,119
2761.jpg,160,120,pistol,1,1,158,118
2762.jpg,160,120,pistol,3,2,158,116
2763.jpg,160,120,pistol,2,1,152,114
2764.jpg,160,120,pistol,3,1,155,118
2765.jpg,160,120,pistol,1,3,155,114
2766.jpg,160,120,pistol,2,2,157,115
2767.jpg,160,120,pistol,4,3,154,117
2768.jpg,160,120,pistol,3,1,156,117
2769.jpg,160,120,pistol,6,1,156,114
2770.jpg,160,120,pistol,3,1,155,113
2771.jpg,160,120,pistol,2,3,157,117
2772.jpg,160,120,pistol,3,3,155,115
2773.jpg,160,120,pistol,4,5,157,116
2774.jpg,160,120,pistol,2,3,157,118
2775.jpg,160,120,pistol,2,3,159,118
2776.jpg,160,120,pistol,2,1,155,115
2777.jpg,160,120,pistol,1,1,157,117
2778.jpg,160,120,pistol,5,2,152,115
2779.jpg,590,300,pistol,105,11,480,295
2780.jpg,300,188,pistol,21,5,276,144
2781.jpg,634,350,pistol,196,154,282,226
2782.jpg,267,400,pistol,40,60,95,144
2783.jpg,299,400,pistol,8,281,62,362
2784.jpg,400,258,pistol,5,8,390,252
2785.jpg,400,320,pistol,17,23,387,293
2786.jpg,495,464,pistol,141,144,189,244
2787.jpg,440,505,pistol,14,22,427,494
2788.jpg,500,334,pistol,169,275,275,333
2789.jpg,299,450,pistol,36,212,102,350
2790.jpg,600,338,pistol,271,126,553,301
2791.jpg,600,251,pistol,267,113,367,251
2792.jpg,600,480,pistol,148,247,251,370
2793.jpg,600,251,pistol,194,178,251,228
2793.jpg,600,251,pistol,221,201,278,244
2793.jpg,600,251,pistol,160,153,217,197
2794.jpg,600,423,pistol,201,51,389,421
2795.jpg,600,399,pistol,278,12,517,346
2796.jpg,601,331,pistol,6,71,163,207
2797.jpg,601,255,pistol,178,1,365,226
2798.jpg,700,572,pistol,469,124,625,366
2799.jpg,640,347,pistol,228,98,497,274
2800.jpg,300,450,pistol,180,164,222,219
2801.jpg,366,450,pistol,26,75,82,116
2802.jpg,299,450,pistol,99,185,228,409
2803.jpg,300,450,pistol,35,61,108,142
2804.jpg,450,299,pistol,112,28,403,194
2805.jpg,450,299,pistol,88,106,197,231
2806.jpg,450,321,pistol,137,46,442,266
2807.jpg,300,450,pistol,76,161,224,354
2808.jpg,300,450,pistol,51,28,229,428
2809.jpg,961,606,pistol,160,286,574,604
2810.jpg,728,546,pistol,223,202,318,274
2811.jpg,728,546,pistol,204,43,429,357
2812.jpg,728,546,pistol,151,71,218,127
2812.jpg,728,546,pistol,420,357,490,410
2812.jpg,728,546,pistol,493,82,540,132
2813.jpg,728,546,pistol,237,327,407,504
2814.jpg,320,241,pistol,5,16,304,233
2815.jpg,259,194,pistol,730,290,758,338
2815.jpg,259,194,pistol,36,39,216,186
2816.jpg,600,366,pistol,26,20,578,343
2817.jpg,920,536,pistol,768,362,806,421
2818.jpg,284,178,pistol,7,6,278,160
2819.jpg,896,920,pistol,113,375,756,625
2820.jpg,920,588,pistol,144,285,203,392
2821.jpg,960,540,pistol,560,153,631,300
2822.jpg,1024,682,pistol,525,508,963,681
2822.jpg,1024,682,pistol,202,339,425,512
2822.jpg,1024,682,pistol,460,281,633,477
2822.jpg,1024,682,pistol,667,316,848,462
2822.jpg,1024,682,pistol,867,350,990,496
2822.jpg,1024,682,pistol,1,362,137,518
2822.jpg,1024,682,pistol,29,181,190,327
2822.jpg,1024,682,pistol,302,181,387,312
2822.jpg,1024,682,pistol,463,16,594,127
2822.jpg,1024,682,pistol,310,62,390,119
2823.jpg,400,267,pistol,12,11,376,250
2824.jpg,478,324,pistol,178,77,456,236
2825.jpg,259,194,pistol,6,15,244,175
2826.jpg,630,355,pistol,74,48,583,328
2827.jpg,800,556,pistol,24,19,743,281
2828.jpg,661,496,pistol,144,216,393,457
2828.jpg,661,496,pistol,261,39,542,222
2828.jpg,661,496,pistol,301,190,630,418
2829.jpg,1055,1390,pistol,515,243,560,320
2830.jpg,400,300,pistol,83,104,135,168
2831.jpg,1200,800,pistol,553,302,833,511
2832.jpg,504,311,pistol,7,1,502,179
2833.jpg,958,1114,pistol,258,253,669,887
2834.jpg,958,805,pistol,129,261,681,574
2835.jpg,393,590,pistol,233,446,329,518
2835.jpg,393,590,pistol,297,445,369,495
2835.jpg,393,590,pistol,21,132,89,182
2835.jpg,393,590,pistol,125,133,188,172
2835.jpg,393,590,pistol,233,15,272,67
2836.jpg,1200,600,pistol,426,27,785,495
2837.jpg,634,567,pistol,242,315,374,468
2838.jpg,634,420,pistol,437,223,477,245
2839.jpg,800,480,pistol,142,49,750,465
2840.jpg,1280,720,pistol,108,35,1184,508
2841.jpg,592,265,pistol,77,9,510,188
2842.jpg,620,320,pistol,124,171,250,253
2843.jpg,1920,1080,pistol,1369,295,1691,703
2844.jpg,660,505,pistol,9,17,649,501
2845.jpg,2250,1478,pistol,865,359,1071,521
2846.jpg,969,606,pistol,586,307,700,498
2847.jpg,590,421,pistol,19,68,572,383
2848.jpg,590,420,pistol,16,161,268,311
2848.jpg,590,420,pistol,421,138,589,396
2848.jpg,590,420,pistol,30,51,328,126
2848.jpg,590,420,pistol,1,20,267,79
2849.jpg,590,421,pistol,103,140,376,397
2850.jpg,1154,1154,pistol,69,323,656,908
2851.jpg,577,812,pistol,223,365,272,425
2852.jpg,808,606,pistol,290,101,787,386
2852.jpg,808,606,pistol,44,213,490,489
2853.jpg,400,267,pistol,123,17,248,232
2854.jpg,940,627,pistol,211,47,921,604
2855.jpg,648,486,pistol,39,36,610,458
2856.jpg,599,361,pistol,30,2,566,361
2857.jpg,1300,841,pistol,417,193,1167,728
2858.jpg,250,195,pistol,148,17,189,73
2859.jpg,1280,720,pistol,128,5,1051,486
2860.jpg,260,173,pistol,113,71,141,132
2861.jpg,699,311,pistol,163,230,216,311
2861.jpg,699,311,pistol,1,196,40,277
2862.jpg,650,366,pistol,379,164,418,223
2863.jpg,450,300,pistol,75,55,369,232
2864.jpg,999,729,pistol,289,212,462,339
2865.jpg,525,343,pistol,39,48,516,321
2866.jpg,400,600,pistol,21,155,155,405
2867.jpg,450,470,pistol,312,140,444,251
2868.jpg,400,400,pistol,288,121,396,223
2869.jpg,634,435,pistol,191,140,325,232
2870.jpg,1280,720,pistol,570,362,770,590
2871.jpg,156,235,pistol,72,106,95,155
2872.jpg,400,245,pistol,11,15,372,217
2873.jpg,400,270,pistol,23,17,373,253
2874.jpg,168,235,pistol,129,163,164,202
2875.jpg,400,259,pistol,45,12,235,164
2875.jpg,400,259,pistol,169,95,367,248
2876.jpg,400,282,pistol,20,76,169,264
2876.jpg,400,282,pistol,241,76,394,273
2877.jpg,340,227,pistol,1,16,337,168
2878.jpg,1300,870,pistol,202,217,762,682
2879.jpg,870,1300,pistol,300,368,756,855
2880.jpg,1300,870,pistol,502,232,1152,682
2881.jpg,1300,1033,pistol,807,59,982,339
2882.jpg,1300,1300,pistol,367,212,517,457
2883.jpg,400,400,pistol,37,21,165,206
2884.jpg,866,1300,pistol,138,141,504,795
2885.jpg,1300,866,pistol,177,155,727,400
2886.jpg,119,168,pistol,78,63,102,101
2887.jpg,866,1300,pistol,428,355,511,511
2888.jpg,450,450,pistol,17,127,246,277
2889.jpg,1300,911,pistol,177,293,912,753
2890.jpg,1300,671,pistol,212,188,627,493
2890.jpg,1300,671,pistol,662,208,1107,468
2891.jpg,450,299,pistol,353,98,441,238
2892.jpg,450,301,pistol,17,94,67,113
2892.jpg,450,301,pistol,382,75,439,99
2893.jpg,450,301,pistol,117,99,203,139
2893.jpg,450,301,pistol,301,265,331,301
2894.jpg,450,366,pistol,62,111,170,278
2895.jpg,1300,870,pistol,422,302,752,577
2896.jpg,112,168,pistol,14,85,51,149
2897.jpg,640,420,pistol,394,84,611,274
2898.jpg,870,1300,pistol,190,265,336,331
2898.jpg,870,1300,pistol,443,661,620,885
2899.jpg,1300,863,pistol,177,124,602,824
2900.jpg,1300,909,pistol,97,77,652,887
2901.jpg,863,1300,pistol,6,315,186,655
2902.jpg,168,112,pistol,23,5,52,70
2903.jpg,168,112,pistol,33,33,60,72
2904.jpg,1024,538,pistol,458,67,1010,499
2905.jpg,1300,1076,pistol,72,360,1047,670
2906.jpg,640,360,pistol,335,169,389,210
2907.jpg,112,168,pistol,68,69,94,149
2908.jpg,156,235,pistol,29,73,91,159
2909.jpg,1300,866,pistol,457,325,677,515
2910.jpg,168,112,pistol,5,41,57,74
2911.jpg,112,168,pistol,18,8,83,100
2912.jpg,632,420,pistol,75,169,370,313
2913.jpg,1300,865,pistol,437,75,867,585
2914.jpg,450,300,pistol,160,6,368,193
2915.jpg,112,168,pistol,58,63,111,113
2916.jpg,865,1300,pistol,350,578,470,865
2917.jpg,450,303,pistol,186,86,232,117
2918.jpg,876,1300,pistol,116,568,309,698
2919.jpg,168,118,pistol,37,36,76,62
2919.jpg,168,118,pistol,97,38,125,59
2920.jpg,168,127,pistol,123,38,155,61
2920.jpg,168,127,pistol,129,54,164,81
2921.jpg,1300,866,pistol,67,395,357,650
2922.jpg,640,360,pistol,140,261,177,312
2922.jpg,640,360,pistol,206,261,248,325
2923.jpg,113,168,pistol,41,27,100,83
2924.jpg,531,333,pistol,260,138,293,183
2925.jpg,400,308,pistol,9,10,388,297
2926.jpg,119,168,pistol,21,123,37,161
2927.jpg,111,168,pistol,18,29,41,85
2928.jpg,1300,866,pistol,822,155,967,350
2929.jpg,749,1024,pistol,21,170,690,790
2930.jpg,168,113,pistol,97,60,156,106
2931.jpg,113,168,pistol,28,100,60,159
2932.jpg,1280,720,pistol,242,12,1207,717
2933.jpg,1300,1031,pistol,407,103,1062,958
2934.jpg,450,447,pistol,170,312,277,419
2935.jpg,343,450,pistol,233,91,315,178
2935.jpg,343,450,pistol,33,43,122,151
2936.jpg,450,420,pistol,146,83,220,190
2936.jpg,450,420,pistol,329,43,406,153
2937.jpg,113,168,pistol,72,41,110,122
2938.jpg,1300,816,pistol,5,185,1107,816
2939.jpg,1026,1300,pistol,331,416,543,552
2940.jpg,450,300,pistol,86,121,220,218
2941.jpg,643,360,pistol,59,27,549,288
2942.jpg,553,422,pistol,213,92,269,152
2943.jpg,3207,1493,pistol,234,115,3097,1452
2944.jpg,1083,832,pistol,31,9,1018,809
2945.jpg,400,400,pistol,23,78,396,340
2946.jpg,640,380,pistol,184,52,201,86
2946.jpg,640,380,pistol,501,32,530,88
2947.jpg,640,380,pistol,221,69,274,96
2947.jpg,640,380,pistol,470,64,489,93
2948.jpg,640,457,pistol,177,280,377,449
2948.jpg,640,457,pistol,62,27,370,271
2949.jpg,660,283,pistol,78,15,648,257
2950.jpg,256,256,pistol,16,24,242,223
2951.jpg,224,224,pistol,7,72,144,170
2952.jpg,225,225,pistol,77,24,213,171
2953.jpg,225,225,pistol,21,53,206,185
2954.jpg,1000,744,pistol,9,1,986,739
2955.jpg,864,448,pistol,56,19,830,412
2956.jpg,824,589,pistol,41,17,585,577
2957.jpg,771,505,pistol,25,24,734,477
2958.jpg,400,360,pistol,90,148,271,250
2959.jpg,535,411,pistol,21,20,517,394
2960.jpg,300,202,pistol,15,24,286,147
2961.jpg,931,695,pistol,35,10,824,613
2962.jpg,1425,725,pistol,837,181,1193,459
2963.jpg,685,1024,pistol,201,463,385,618
2964.jpg,569,373,pistol,9,268,124,365
2965.jpg,500,199,pistol,24,7,407,185
2966.jpg,396,395,pistol,53,220,329,390
2967.jpg,302,167,pistol,4,1,259,167
2968.jpg,246,205,pistol,114,31,142,56
2969.jpg,225,225,pistol,6,53,147,150
2970.jpg,434,569,pistol,224,86,409,270
2971.jpg,958,415,pistol,40,5,940,390
2972.jpg,1918,816,pistol,701,265,1024,634
2973.jpg,1530,958,pistol,26,11,1497,946
2974.jpg,640,480,pistol,291,331,355,443
2975.jpg,1000,562,pistol,278,263,801,532
2976.jpg,725,725,pistol,36,152,661,566
2977.jpg,760,448,pistol,34,13,734,410
2978.jpg,507,339,pistol,17,14,479,318
2979.jpg,2000,1300,pistol,73,7,1957,1161
2980.jpg,412,443,pistol,8,17,348,405
2981.jpg,732,424,pistol,34,18,703,385
2982.jpg,500,375,pistol,179,120,316,252
2983.jpg,461,357,pistol,17,33,445,339
2984.jpg,1165,518,pistol,39,34,1143,493
2985.jpg,1024,576,pistol,98,206,934,534
2986.jpg,343,203,pistol,21,28,327,187
2987.jpg,406,245,pistol,16,126,65,166
2988.jpg,815,756,pistol,30,426,268,645
2989.jpg,512,512,pistol,60,6,474,500
2990.jpg,648,431,pistol,125,69,485,401
2991.jpg,333,500,pistol,96,402,168,496
2992.jpg,450,300,pistol,263,78,317,133
2993.jpg,1197,795,pistol,114,113,273,345
2993.jpg,1197,795,pistol,887,236,1046,440
2994.jpg,1366,768,pistol,280,76,585,712
2995.jpg,452,508,pistol,100,37,211,151
2996.jpg,2900,1050,pistol,100,119,2811,975
2997.jpg,986,555,pistol,152,1,848,529
2998.jpg,971,501,pistol,472,207,828,467
2999.jpg,700,407,pistol,1,15,683,399
3000.jpg,355,255,pistol,161,82,187,120
3000.jpg,355,255,pistol,24,101,48,129
3000.jpg,355,255,pistol,71,98,84,124
3000.jpg,355,255,pistol,306,22,349,67
